,book,language
9919,30741967055,English
9920,10921141556,English
9921,9474855253,English
9922,30635987749,English
9923,30137471356,English
9924,30331177016,English
9925,30665746868,English
9926,30137484005,English
9927,30492637462,English
9928,30697600854,English
9929,30666002299,English
9930,30693288243,English
9931,30612710779,English
9932,30307952866,English
9933,30617472218,English
9934,30270337291,English
9935,17899541609,English
9936,30033172053,English
9937,30723362175,English
9938,22777795686,English
9939,30743053147,English
9940,21376348571,English
9941,12745894621,English
9942,30699614998,English
9943,30739387613,English
9944,30109920523,English
9945,30137543004,English
9946,30661516954,English
9947,30714378357,English
9948,30242660270,English
9949,30387790006,English
9950,30509601925,English
9951,30267729112,English
9952,1242678490,English
9953,30282658877,English
9954,30707465635,English
9955,30204578305,English
9956,1285607493,English
9957,30735907313,English
9958,30737832110,English
9959,30407266762,English
9960,8839959715,English
9961,30541797400,English
9962,30699583830,English
9963,964470310,English
9964,22408995622,English
9965,30323993668,English
9966,10042376519,English
9967,30733573773,English
9968,17116501347,English
9969,9452713542,English
9970,30285708715,English
9971,30539246722,English
9972,30267564013,English
9973,30706744876,English
9974,14895281458,English
9975,30666220920,English
9976,30329786475,English
9977,30313008476,English
9978,30137537845,English
9979,30698951002,English
9980,22506238385,English
9981,30561631558,English
9982,30655642066,English
9983,30740762345,English
9984,22905324356,English
9985,30698895637,English
9986,30502736089,English
9987,10171658179,English
9988,30603293062,English
9989,30662327916,English
9990,30428644979,English
9991,30313260243,English
9992,8761721184,English
9993,30698983701,English
9994,30548874161,English
9995,16419499823,English
9996,30711586017,English
9997,30710689543,English
9998,30625921060,English
9999,22608632972,English
10000,30669018898,English
10001,30635997760,English
10002,12491236640,English
10003,18486108152,English
10004,22848126814,English
10005,30573986905,English
10006,96377151,English
10007,30744624497,English
10008,30662157821,English
10009,853252347,English
10010,30694101602,English
10011,22457125901,English
10012,30058348625,English
10013,30550417586,English
10014,30265928335,English
10015,22540656773,English
10016,30647525791,English
10017,30272456403,English
10018,18657093030,English
10019,30267550536,English
10020,30282667179,English
10021,30687932142,English
10022,14461320739,English
10023,30669082820,English
10024,30466297620,English
10025,21998624487,French
10026,9231483988,English
10027,30699475230,English
10028,30668197192,English
10029,30744728100,English
10030,30628515004,English
10031,18840823157,English
10032,30716423664,English
10033,30611222010,English
10034,30239865420,English
10035,30549675916,English
10036,6754071634,English
10037,30575386195,English
10038,30684747183,English
10039,30266362437,English
10040,30616217323,English
10041,30562682964,English
10042,30614871113,English
10043,30749509009,English
10044,30402646349,English
10045,30210726235,English
10046,30739449956,English
10047,30037639204,English
10048,30722957830,English
10049,30584717069,English
10050,30051758696,English
10051,1812094786,English
10052,30666886496,English
10053,22903509209,English
10054,30738752239,English
10055,30604716703,English
10056,30436826720,English
10057,30641121003,English
10058,30428568940,English
10059,9584620233,English
10060,30265625342,English
10061,5467319714,English
10062,30032277014,English
10063,206516948,English
10064,30732705466,English
10065,30339361477,English
10066,30605002905,English
10067,331786960,English
10068,30738548278,English
10069,30739866945,English
10070,30521954149,English
10071,30697298945,English
10072,30201078846,English
10073,30710892145,English
10074,30723108220,English
10075,22413527227,English
10076,20760147400,English
10077,30742303110,English
10078,30739676116,English
10079,30268654708,English
10080,30711910592,English
10081,30625293298,English
10082,30247858060,English
10083,30575903228,English
10084,30456890470,English
10085,3209889895,English
10086,30568165273,English
10087,30713291923,English
10088,30617071885,English
10089,11682962422,English
10090,30709000966,English
10091,30699642628,English
10092,30625242266,English
10093,30038863133,English
10094,30649475710,English
10095,9145641228,English
10096,22408970641,English
10097,30585112698,English
10098,30310716705,English
10099,95933827,English
10100,30740054978,English
10101,30276690033,English
10102,30264452580,English
10103,30733013682,English
10104,30306098229,English
10105,30310719622,English
10106,30270579802,English
10107,30656863934,English
10108,3841318070,English
10109,30737969210,English
10110,16450862320,English
10111,30745010991,English
10112,30523190602,English
10113,30011584705,English
10114,30688499368,English
10115,30064399452,English
10116,30601054344,English
10117,30087530515,English
10118,30398060747,English
10119,1676969925,English
10120,30521885670,English
10121,11990825414,English
10122,30603709001,English
10123,30734268233,English
10124,69711061,English
10125,30727676077,English
10126,30741539571,English
10127,30329782567,English
10128,1218527692,English
10129,30239167898,English
10130,30733462741,English
10131,30137476939,English
10132,6774826624,English
10133,22860237381,English
10134,30267200445,English
10135,6253994234,English
10136,30711794086,English
10137,30739601443,English
10138,30697450303,English
10139,30665505974,English
10140,30551329923,English
10141,30700006634,English
10142,30513501092,English
10143,30686145687,English
10144,30737202787,English
10145,30617716973,English
10146,30724501563,English
10147,30429754833,English
10148,30718700522,English
10149,30577465814,English
10150,30683706939,English
10151,30748286230,English
10152,30433261287,English
10153,30128330482,English
10154,30697265489,English
10155,30613577072,English
10156,30264148425,English
10157,30420365524,English
10158,30618024719,English
10159,30586380847,English
10160,13242170488,English
10161,20338166054,English
10162,30257129258,English
10163,30636614578,English
10164,30759007765,English
10165,30615883650,English
10166,1355866045,English
10167,30688809929,English
10168,30695597349,English
10169,30718136955,English
10170,30580464983,English
10171,30594881202,English
10172,30387674923,English
10173,9422999,English
10174,6129361564,English
10175,22600987149,English
10176,30407385469,English
10177,83694333,English
10178,30715445121,English
10179,15825062723,English
10180,22745454557,English
10181,30699272128,English
10182,11951847531,English
10183,30692889483,English
10184,30323945297,English
10185,30256679821,English
10186,30699595889,English
10187,30577431929,English
10188,30620489532,English
10189,30740279364,English
10190,30742146012,English
10191,30037361359,English
10192,30035344692,English
10193,30627362764,English
10194,30577417427,English
10195,30720510465,English
10196,30137477794,English
10197,30652056860,English
10198,20284987218,English
10199,308405492,English
10200,30739527798,English
10201,30665782499,English
10202,30747637120,English
10203,30724501632,English
10204,30575015104,English
10205,1181077062,English
10206,30282054549,English
10207,30619622974,English
10208,30594405074,English
10209,30664943900,English
10210,30137533139,English
10211,30411965341,English
10212,57341513,English
10213,30139079638,English
10214,22899486496,English
10215,30714887809,English
10216,30607743994,English
10217,30686912643,English
10218,30708632595,English
10219,30355554727,English
10220,8451604477,English
10221,30697303847,English
10222,30543104692,English
10223,30697512587,English
10224,30472129575,English
10225,776876776,English
10226,30697365336,English
10227,30752629774,English
10228,30217842250,English
10229,30456166586,English
10230,20486898601,English
10231,30745819816,English
10232,1223705332,English
10233,386334032,English
10234,30288848642,English
10235,806675088,English
10236,1046695037,English
10237,30737571231,English
10238,9673504602,English
10239,30719579314,English
10240,30272818614,English
10241,30139045862,English
10242,30636401918,English
10243,30741857912,English
10244,30664001973,English
10245,30272631893,English
10246,16714225284,English
10247,1314771778,English
10248,30266867937,English
10249,30742308038,English
10250,11120462429,English
10251,30301069438,English
10252,30502710330,English
10253,21771176815,English
10254,22857490988,English
10255,22903502824,English
10256,30697645517,English
10257,5467333100,English
10258,12291014119,English
10259,30093697654,English
10260,30039436343,English
10261,15807602652,English
10262,30733329150,English
10263,22762519164,English
10264,22409979182,English
10265,15900922195,English
10266,30620584724,English
10267,22600955699,English
10268,30656017677,English
10269,13489110128,French
10270,30023261546,English
10271,99706731,English
10272,30657521379,English
10273,30599978248,English
10274,30714905951,English
10275,334872266,English
10276,20653501295,English
10277,30739795661,English
10278,30699522623,English
10279,22513697980,English
10280,16116352098,English
10281,30697384317,English
10282,30725401655,English
10283,30738545021,English
10284,22787337580,English
10285,30715433272,English
10286,30516511323,English
10287,30137541553,English
10288,3890332555,English
10289,30609307526,English
10290,30562093954,English
10291,22787739718,English
10292,30711388261,English
10293,30712466452,English
10294,30738801372,English
10295,3135114567,English
10296,12340604983,English
10297,30699179073,English
10298,5789908,English
10299,1079963639,English
10300,30604205443,English
10301,885795753,English
10302,30618454372,English
10303,30087737830,English
10304,30736785455,English
10305,30709926821,English
10306,30602760914,English
10307,30699820972,English
10308,1164652848,English
10309,30657511135,English
10310,30703698935,English
10311,30692810699,English
10312,22870408799,English
10313,30137490707,English
10314,22675915135,English
10315,30137537849,English
10316,20637175170,English
10317,30132029142,English
10318,22876573758,English
10319,639331154,English
10320,30606144130,English
10321,30574659134,English
10322,19902955216,English
10323,21998624495,French
10324,30661852755,English
10325,30125425236,English
10326,30669016042,English
10327,597298527,English
10328,30716511722,English
10329,30716799452,English
10330,5269592818,English
10331,22380263421,English
10332,30543130024,English
10333,10880700868,English
10334,30601902277,English
10335,30643343964,English
10336,30601277738,English
10337,30598757801,English
10338,30720523586,English
10339,22608633001,English
10340,30181720845,English
10341,30514117131,English
10342,30426272569,English
10343,30720950813,English
10344,30712987102,English
10345,30551147917,English
10346,22765297048,English
10347,30631003908,English
10348,15331172009,English
10349,19496336416,English
10350,30651453974,English
10351,30711597392,English
10352,30744768309,English
10353,20638089185,English
10354,30690587869,English
10355,4805197435,English
10356,13014231138,English
10357,30137493498,English
10358,30346129427,English
10359,30738775396,English
10360,30699091595,English
10361,30434932927,English
10362,30699171848,English
10363,30734664931,English
10364,8915760,English
10365,30090245313,English
10366,203987274,English
10367,30686227547,English
10368,22505125174,English
10369,22900486534,English
10370,30744087788,English
10371,30471860012,English
10372,30699164887,English
10373,1227066372,English
10374,30091624299,English
10375,30566451214,English
10376,22595820443,English
10377,30577432472,English
10378,30630996029,English
10379,13008746976,English
10380,11954346186,English
10381,30738726481,English
10382,30695688352,English
10383,30529866685,English
10384,30456044599,English
10385,10218614937,English
10386,30265475405,English
10387,931734909,English
10388,22451505879,English
10389,30596078256,English
10390,20255302967,English
10391,30763176055,English
10392,30698092809,English
10393,30703593555,English
10394,22920879927,English
10395,863143993,English
10396,30621677474,English
10397,1269423834,English
10398,30616496011,English
10399,30632079761,English
10400,6094349239,English
10401,8670140491,English
10402,30268497741,English
10403,30607816554,English
10404,30693681785,English
10405,30668111239,English
10406,22911197335,English
10407,30615923986,English
10408,30210916909,English
10409,30718476498,English
10410,22903512386,English
10411,30640182187,English
10412,13552516044,English
10413,30739019093,English
10414,30137472309,English
10415,17959936371,English
10416,30738961953,English
10417,17004357222,English
10418,30042025450,English
10419,30139042213,English
10420,22408987144,English
10421,30240326510,English
10422,30732909275,English
10423,30642451834,English
10424,5467442034,English
10425,22779211894,English
10426,30728443160,English
10427,30583467910,English
10428,30745476459,English
10429,30132953036,English
10430,30728594938,English
10431,30049198153,English
10432,998140904,English
10433,30391930171,English
10434,2195879888,English
10435,30699596319,English
10436,30620926712,English
10437,7939990892,English
10438,30577524860,English
10439,30617053911,English
10440,1377123325,English
10441,30656919950,English
10442,30697705790,English
10443,22886640621,English
10444,22618049877,English
10445,30590097634,English
10446,30738605079,English
10447,30327172381,English
10448,22780680571,English
10449,13274244915,English
10450,30697575007,English
10451,30712203683,English
10452,30747487934,English
10453,30661432158,English
10454,30525849597,English
10455,5930892391,English
10456,30749091906,English
10457,118335126,English
10458,30699177504,English
10459,30737259087,English
10460,30641704150,English
10461,30695989137,English
10462,30740758238,English
10463,10058538700,English
10464,107350406,English
10465,6583949028,English
10466,184854492,English
10467,970742165,English
10468,30501913798,English
10469,30699163602,English
10470,30282669990,English
10471,17722731,English
10472,30732523506,English
10473,30686147551,English
10474,30661878117,English
10475,30048784218,English
10476,10456472936,English
10477,30326710083,English
10478,30557203856,English
10479,30726406480,English
10480,30137476937,English
10481,30272823157,English
10482,30526720280,English
10483,30707565032,English
10484,30699841012,English
10485,30643432849,English
10486,22861390834,English
10487,30575018073,English
10488,19181163270,English
10489,30286622616,English
10490,30555727639,English
10491,30666271560,English
10492,30535405143,English
10493,30562026647,English
10494,30635446339,English
10495,1174641597,English
10496,30109811682,English
10497,12009742548,English
10498,30526691629,English
10499,13281627693,English
10500,30720541174,English
10501,30738601025,English
10502,30251544217,English
10503,1166217257,English
10504,30533302473,English
10505,30747573324,English
10506,30745388722,English
10507,30739860789,English
10508,30575292438,English
10509,30631418964,English
10510,6176736642,English
10511,30744497328,English
10512,30239535283,English
10513,30609313011,English
10514,22870036478,English
10515,5848925628,English
10516,30752534836,English
10517,30551326313,English
10518,30699466448,English
10519,105112880,English
10520,30699419241,English
10521,22665761593,English
10522,765765850,English
10523,30297741791,English
10524,30011566478,English
10525,29114167,English
10526,30296691475,English
10527,30150444819,English
10528,30750041803,English
10529,30699649674,English
10530,30667080646,English
10531,30734822510,English
10532,30667596044,English
10533,30733510416,English
10534,30625830604,English
10535,6350492321,English
10536,3879462260,English
10537,30711693763,English
10538,30740141183,English
10539,30472018964,English
10540,12793500988,English
10541,30669262406,English
10542,30733869369,English
10543,30575912646,English
10544,80381323,English
10545,30468176206,English
10546,14026679050,English
10547,30271289477,English
10548,30166349804,English
10549,2035605341,English
10550,30042851191,English
10551,30583466927,English
10552,30644167225,English
10553,30738543558,English
10554,30427412476,English
10555,16278513656,English
10556,6667787725,English
10557,30596055090,English
10558,30733498747,English
10559,30504101565,English
10560,30137473212,English
10561,5239560997,English
10562,30558003186,English
10563,22647999288,English
10564,30710678653,English
10565,30723061544,English
10566,30271289478,English
10567,3230268196,English
10568,30275033844,English
10569,30700031271,English
10570,30671489659,English
10571,30737060541,English
10572,18289780879,English
10573,30442763596,English
10574,30734765931,English
10575,30744771928,English
10576,30740002244,English
10577,22926440057,English
10578,30707063884,English
10579,30708405022,English
10580,30731173248,English
10581,30733886837,English
10582,30697296076,English
10583,30620485677,English
10584,30383559039,English
10585,22531841498,English
10586,30444959605,English
10587,30470508667,English
10588,30652162734,English
10589,30727509909,English
10590,30268653673,English
10591,30688927175,English
10592,5076863242,English
10593,30747388212,English
10594,30703596578,English
10595,30282658808,English
10596,30365664481,English
10597,30642844854,English
10598,30613137426,English
10599,8500893089,English
10600,30744651729,English
10601,30319994505,English
10602,30697328536,English
10603,30688662848,English
10604,22471105910,English
10605,30699277168,English
10606,30688495598,English
10607,30137476846,English
10608,30611940223,English
10609,30522233060,English
10610,30689068219,English
10611,30642237193,English
10612,30161027956,English
10613,30188161483,English
10614,1288786367,English
10615,22895753512,English
10616,30733212656,English
10617,30697857353,English
10618,30580810206,English
10619,30447004333,English
10620,30137477803,English
10621,6517942901,English
10622,22887906951,English
10623,30268498567,English
10624,15571704227,English
10625,30440715288,English
10626,10746846404,English
10627,22520434784,English
10628,30697503228,English
10629,30707070577,English
10630,22556554080,English
10631,30594509395,English
10632,8139693,English
10633,30688586658,English
10634,30669789444,English
10635,16640601048,English
10636,808913060,English
10637,1161155278,English
10638,22665165891,English
10639,30690798937,English
10640,30129254730,English
10641,30386114738,English
10642,30420758627,English
10643,30271155129,English
10644,30735793007,English
10645,30210715271,English
10646,30722324609,English
10647,22799317324,English
10648,30456660081,English
10649,30740262069,English
10650,5467385189,English
10651,1416983867,English
10652,22903512032,English
10653,30705000770,English
10654,30613678291,English
10655,30743822210,English
10656,30651154903,English
10657,30470208418,English
10658,14964592420,English
10659,22581901828,English
10660,30536904043,English
10661,95982329,English
10662,30577475856,English
10663,30598708148,English
10664,30699111709,English
10665,30721283381,English
10666,30577415160,English
10667,20341695952,English
10668,62351863,English
10669,104810526,English
10670,30620978511,English
10671,17735375371,English
10672,30622624252,English
10673,30573994125,English
10674,30753557585,English
10675,35134460,English
10676,30698080381,English
10677,3226590185,English
10678,22895784487,English
10679,30689858230,English
10680,30309208681,English
10681,30636321265,English
10682,30469281974,English
10683,22880554655,English
10684,30037433994,English
10685,6774823269,English
10686,30326358244,English
10687,30494623039,English
10688,30709921096,English
10689,30137544970,English
10690,30717325236,English
10691,30521296087,English
10692,30411728127,English
10693,30551323572,English
10694,19439927078,English
10695,30738946313,English
10696,30732601230,English
10697,30337730390,English
10698,30462056333,English
10699,30313894558,English
10700,30350245801,English
10701,30702961548,English
10702,30695083803,English
10703,918920774,English
10704,9390761869,English
10705,9993658555,English
10706,30310704173,English
10707,22817185509,English
10708,30379264973,English
10709,30603858645,English
10710,17053303948,English
10711,22883449068,English
10712,731552263,English
10713,6774801580,English
10714,30737038481,English
10715,30686148461,English
10716,12340604982,English
10717,30697391740,English
10718,30749819706,English
10719,7186183559,English
10720,30264710531,English
10721,30741173043,English
10722,22702895991,English
10723,30740664094,English
10724,30699616254,English
10725,30317043455,English
10726,30630960707,English
10727,30230205198,English
10728,30711738584,English
10729,30642779805,English
10730,8997953039,English
10731,30628763283,English
10732,30628738301,English
10733,30280048383,English
10734,30301419874,English
10735,30264905180,English
10736,30551323573,English
10737,30265965520,English
10738,30609395929,English
10739,758566054,English
10740,30695690043,English
10741,30405910857,English
10742,30619924286,English
10743,30722059143,English
10744,30334884481,English
10745,30740171083,English
10746,1911569602,English
10747,30458152283,English
10748,22524127457,English
10749,30725408032,English
10750,30565261346,English
10751,5749388234,English
10752,30081930524,English
10753,22606365090,English
10754,30690850386,English
10755,30692887046,English
10756,30734111231,English
10757,19728405148,English
10758,30738935193,English
10759,11380859032,English
10760,11522952105,English
10761,30110067523,English
10762,30743353904,English
10763,30747666104,English
10764,30603627291,English
10765,30388391605,English
10766,30585800265,English
10767,30751999477,English
10768,5472013939,English
10769,30698962256,English
10770,30384224095,English
10771,30728060443,English
10772,30227492132,English
10773,16453973034,English
10774,918148811,English
10775,30137479880,English
10776,30613529200,English
10777,30384226966,English
10778,19688286078,English
10779,10042849469,English
10780,8210373441,English
10781,22504943895,English
10782,30625132961,English
10783,30542291619,French
10784,30081729866,English
10785,30125418784,English
10786,1979534143,English
10787,3596470670,English
10788,30645098400,English
10789,20001365079,English
10790,30656326826,English
10791,30470242467,English
10792,30210683618,English
10793,30088396369,English
10794,30663391324,English
10795,22539793878,English
10796,22817885441,English
10797,7664528975,English
10798,17213179911,English
10799,30753749420,English
10800,30738961103,English
10801,30599538426,English
10802,30331170606,English
10803,22698836495,English
10804,30271448678,English
10805,30647225221,English
10806,30447755967,English
10807,19263134126,English
10808,13409407147,English
10809,30699100157,English
10810,30608552149,English
10811,30655377740,English
10812,30641292181,English
10813,22895755318,English
10814,30641153113,English
10815,30050523473,English
10816,30539274284,English
10817,30619583875,English
10818,19246124513,English
10819,30606198660,English
10820,30522655591,English
10821,30499184971,English
10822,18139639779,English
10823,12287356064,English
10824,30651283166,English
10825,12481311765,English
10826,30699638201,English
10827,10529261714,English
10828,30525420436,English
10829,20332143727,English
10830,30259362397,English
10831,22455138881,English
10832,30446517041,English
10833,30521447477,English
10834,30745287842,English
10835,17871070369,English
10836,30751493280,English
10837,30605324382,English
10838,22558294406,English
10839,8570863275,English
10840,11253297025,English
10841,30699616324,English
10842,30747753335,English
10843,30745605063,English
10844,30745043095,English
10845,30687913254,English
10846,308245306,English
10847,30498506757,English
10848,30421678410,English
10849,30285714688,English
10850,30652757028,English
10851,30651323839,English
10852,30651822518,English
10853,22420042197,English
10854,14871608603,English
10855,9693326998,English
10856,30727366450,English
10857,30252917362,English
10858,22618075376,English
10859,30599058249,English
10860,32283616,English
10861,30451842146,English
10862,7118763684,English
10863,30114915073,English
10864,622094803,English
10865,30662766753,English
10866,30699203575,English
10867,30137490708,English
10868,30740265924,English
10869,30754608522,English
10870,30692428245,English
10871,17708772870,English
10872,30266607915,English
10873,30664002866,English
10874,30384225045,English
10875,30137484007,English
10876,16428300972,English
10877,30744085798,English
10878,22597898993,English
10879,30101071503,English
10880,16203185355,English
10881,22861084424,English
10882,9924260495,English
10883,30352107844,English
10884,16371049073,English
10885,198023592,English
10886,30713159099,English
10887,22408996540,English
10888,30101787039,English
10889,22660281485,English
10890,30739210501,English
10891,30735959689,English
10892,7189659666,English
10893,30567491421,English
10894,22844629754,English
10895,30430430322,English
10896,30699167615,English
10897,30655678110,English
10898,22413537435,English
10899,22505126872,English
10900,30739884291,English
10901,21375198345,English
10902,7911087237,English
10903,30615836171,English
10904,30723909237,English
10905,5434713202,English
10906,30704888353,English
10907,30622365267,English
10908,30699090820,English
10909,30738393099,English
10910,12173120453,English
10911,22649198727,English
10912,30138783301,English
10913,401064196,English
10914,30081612195,English
10915,30606781982,English
10916,30561352499,English
10917,30697778524,English
10918,30644355307,English
10919,30734678994,English
10920,30238206130,English
10921,30613576191,English
10922,30473921802,English
10923,30733049088,English
10924,30619972096,English
10925,30578469605,English
10926,30683702793,English
10927,12418749100,English
10928,30614994520,English
10929,30667604905,English
10930,30720195370,English
10931,30600071717,English
10932,30652232244,English
10933,1311560672,English
10934,30209626065,English
10935,30137484008,English
10936,30699871702,English
10937,9932081233,English
10938,30548170116,English
10939,22515005234,English
10940,30660326189,English
10941,275352526,English
10942,30193190548,German
10943,30734223677,English
10944,30156045140,English
10945,30584462245,English
10946,22903517140,English
10947,30747401948,English
10948,30698991248,English
10949,22598050828,English
10950,30280176887,English
10951,30137493504,English
10952,30081878372,English
10953,30697295269,English
10954,30767866013,English
10955,30532703475,English
10956,30546360396,English
10957,22908459522,English
10958,30695794293,English
10959,30716324119,English
10960,1228530097,English
10961,7994226089,English
10962,6975276829,English
10963,18871605575,English
10964,30741726832,English
10965,30352887123,English
10966,30137478752,English
10967,30306086355,English
10968,30310722933,English
10969,30739325676,English
10970,22472111279,English
10971,30721286890,English
10972,30192234628,English
10973,30468758113,English
10974,30454145637,English
10975,30137476834,English
10976,30711536929,English
10977,30415113553,English
10978,30692951031,English
10979,30162919846,English
10980,30728030358,English
10981,838540873,English
10982,30273474518,English
10983,30264711135,English
10984,30711321726,English
10985,10039534928,English
10986,30642149224,English
10987,30137559503,English
10988,16120268196,English
10989,30335076950,English
10990,30702941672,English
10991,16603877763,English
10992,15159625300,English
10993,9567169301,English
10994,30622753340,English
10995,30266848495,English
10996,30275878340,English
10997,5789909,English
10998,30697823177,English
10999,30709179835,English
11000,30745726108,English
11001,30709424564,English
11002,30060969020,English
11003,186032294,English
11004,11910834803,English
11005,30137483088,English
11006,363677716,English
11007,30313716940,English
11008,30551321662,English
11009,30533820277,English
11010,30580457755,English
11011,30259800471,English
11012,12536331687,English
11013,30358759255,English
11014,30726833888,English
11015,30284864504,English
11016,22420041423,English
11017,30424245163,English
11018,30302783982,English
11019,850183995,English
11020,30686241918,English
11021,30740762386,English
11022,6583949033,English
11023,30191905142,English
11024,21513404365,English
11025,30614883395,English
11026,30212003404,English
11027,30461472874,English
11028,12220754485,English
11029,30739248432,English
11030,30696676891,English
11031,30012964182,English
11032,30475176799,English
11033,13742998327,English
11034,30733514960,English
11035,30738122756,English
11036,30645694100,English
11037,30310715375,English
11038,30731169637,English
11039,30037440660,English
11040,30598704089,English
11041,30708576020,English
11042,6952306992,English
11043,30599083566,English
11044,30737863397,English
11045,30324407113,English
11046,30733350246,English
11047,30738471471,English
11048,30739567518,English
11049,30469273677,English
11050,22400471265,English
11051,30699614983,English
11052,62486293,English
11053,30669081137,English
11054,30686234096,English
11055,30491717409,English
11056,30698785330,English
11057,30689216268,English
11058,30558273241,English
11059,30577531431,English
11060,30287634991,English
11061,20010120624,English
11062,20703541785,English
11063,30470219023,English
11064,30697727595,English
11065,30313260242,English
11066,13568994105,English
11067,30350476374,English
11068,22844627888,English
11069,30128802723,English
11070,30036552083,English
11071,20541513646,English
11072,30435759904,English
11073,7997094980,English
11074,30617231202,English
11075,30326240665,English
11076,30253520952,English
11077,6105381517,English
11078,30025508471,English
11079,30259627369,English
11080,22667813174,English
11081,30236666434,English
11082,6774826990,English
11083,30713150575,English
11084,1231828374,English
11085,10374155,English
11086,30727605201,English
11087,30508695862,English
11088,30598918026,English
11089,30325201974,English
11090,30738795623,English
11091,30376943386,English
11092,81084402,English
11093,22479003080,English
11094,22861776793,English
11095,30454689921,English
11096,30698685357,English
11097,30739254030,English
11098,30573329892,English
11099,22448796696,English
11100,8012255,English
11101,30697715066,English
11102,14461309865,English
11103,30621766683,English
11104,30731122038,English
11105,30637087791,English
11106,30695596935,English
11107,3230268198,English
11108,853252366,English
11109,30210829266,English
11110,30137499236,English
11111,6524692891,English
11112,30278232770,English
11113,19103497180,English
11114,30733503387,English
11115,30653927920,English
11116,30137527815,English
11117,17899354351,English
11118,30137472311,English
11119,30506838503,English
11120,30382328932,English
11121,30612007382,English
11122,22585982483,English
11123,30514114056,English
11124,30446518978,English
11125,30452922431,English
11126,30669793783,English
11127,773216652,English
11128,30237167297,English
11129,30352081882,English
11130,1008848992,English
11131,30577532600,English
11132,14461312619,English
11133,30663009853,English
11134,30650016754,English
11135,30632210351,English
11136,30359711706,English
11137,30700600293,English
11138,14781999769,English
11139,22665761597,English
11140,22082602957,English
11141,30739181565,English
11142,30435525104,English
11143,30744971436,English
11144,30137562860,English
11145,30734499285,English
11146,978561800,English
11147,30522637275,English
11148,30141364143,English
11149,12893200758,English
11150,30724404845,English
11151,30268824446,English
11152,14895281452,English
11153,20652986675,English
11154,30735580822,English
11155,30740835332,English
11156,30606164164,English
11157,30468215815,English
11158,30704993195,English
11159,22455914141,English
11160,30745837693,English
11161,374012430,English
11162,30285723649,English
11163,30132985966,English
11164,241899954,English
11165,30686597944,English
11166,83207534,English
11167,22619507708,English
11168,30651697972,English
11169,22020196047,English
11170,1165631406,English
11171,30353537536,English
11172,30607962136,English
11173,30278810066,English
11174,1028770198,English
11175,30604797019,English
11176,30381748100,English
11177,30038160344,English
11178,30588931075,English
11179,4956504932,English
11180,1144957912,English
11181,292831282,English
11182,30737599763,English
11183,30144506189,English
11184,30711697475,English
11185,30741558525,English
11186,30241450767,English
11187,30697821389,English
11188,30137485869,English
11189,22900850478,English
11190,30695185847,English
11191,30719277057,English
11192,22380780270,English
11193,30551327221,English
11194,30473754166,English
11195,30502249036,English
11196,22085977654,English
11197,30369276457,English
11198,15206397400,English
11199,30182465494,English
11200,5467385188,English
11201,71652978,English
11202,12566117193,English
11203,30685445134,English
11204,30424746057,English
11205,30698890862,English
11206,1178876540,English
11207,30715696777,English
11208,30737279428,English
11209,14486506638,English
11210,30137575956,English
11211,30601363494,English
11212,30716089130,English
11213,30603863229,English
11214,15300392045,English
11215,19327096148,English
11216,30265659067,English
11217,30601407189,English
11218,30697347816,English
11219,30575431821,English
11220,9367943396,English
11221,30696392383,English
11222,30369202793,English
11223,3352210933,English
11224,30019167231,English
11225,19142507232,English
11226,30743830089,English
11227,22815018510,English
11228,30149677692,English
11229,30698766224,English
11230,30276048604,English
11231,30745245293,English
11232,22863565592,English
11233,22893979674,English
11234,30286834407,English
11235,30257338663,English
11236,30531541197,English
11237,883261512,English
11238,30748204126,English
11239,30705594727,English
11240,21555533335,English
11241,30643181521,English
11242,3054593465,English
11243,30449575042,English
11244,30721279275,English
11245,346777536,English
11246,30740598477,English
11247,6021818281,English
11248,30698283475,English
11249,30596063843,English
11250,22786131867,English
11251,30722930624,English
11252,30532474680,English
11253,30665995676,English
11254,30011690974,English
11255,2845020489,English
11256,30749440189,English
11257,30210721400,English
11258,30035458572,English
11259,17116532055,English
11260,30552218087,English
11261,30709573362,English
11262,22586126486,English
11263,30548630654,English
11264,22505002884,English
11265,30687572705,English
11266,22620324926,English
11267,30494565286,English
11268,30661430004,English
11269,30310716674,English
11270,30745800728,English
11271,30699472458,English
11272,30509610735,English
11273,30699818424,English
11274,30489546740,English
11275,30387724391,English
11276,1028273705,English
11277,20113332880,English
11278,30739394113,English
11279,30315252782,English
11280,725518601,English
11281,30137482095,English
11282,12195060321,English
11283,30617407353,English
11284,22461374193,English
11285,30637744212,English
11286,30137500761,English
11287,1516574962,English
11288,30667376511,English
11289,30254449152,English
11290,30312809605,English
11291,22605163923,English
11292,30318981216,English
11293,30457626401,English
11294,30667595891,English
11295,30612074490,English
11296,30137486672,English
11297,30508974640,English
11298,30706044931,English
11299,30740333143,English
11300,30652509519,English
11301,14875257550,English
11302,22847510772,English
11303,18587672061,English
11304,30562790369,English
11305,30446655490,English
11306,30109121926,English
11307,30612306562,English
11308,30697803536,English
11309,30612805810,English
11310,30610590302,English
11311,16276914141,English
11312,22516131876,English
11313,20939451485,English
11314,30741108178,English
11315,20196081871,English
11316,22927716891,English
11317,30357467437,English
11318,94519859,English
11319,206835290,English
11320,30128412905,English
11321,30625825650,English
11322,30344062482,English
11323,22903501870,English
11324,30644141697,English
